OBJECTID	STATEFP10	COUNTYFP10	TRACTCE10	GEOID10	NAME10	NAMELSAD10	MTFCC10	FUNCSTAT10	ALAND10	AWATER10	INTPTLAT10	INTPTLON10	GlobalID
170	6	5	401	6005000401	4.01	Census Tract 4.01	G5020	S	42402566	19726	38.3970536	-120.7589689	{760C175F-E796-46B2-A222-2EE24553C289}
171	6	5	301	6005000301	3.01	Census Tract 3.01	G5020	S	195628423	179529	38.457356	-120.9500222	{F0869B4E-C962-46C0-A3F7-9C56BBE5245A}
172	6	5	200	6005000200	2	Census Tract 2	G5020	S	323078053	190300	38.4852152	-120.7448948	{42FFF7C7-165D-4A4D-A4A5-61CD6E48D540}
173	6	53	1801	6053001801	18.01	Census Tract 18.01	G5020	S	2803616	0	36.6893565	-121.6700057	{F4C3CD1F-D281-48FC-992C-7CFB70A6E88C}
174	6	53	702	6053000702	7.02	Census Tract 7.02	G5020	S	485565	0	36.6846397	-121.6108778	{6CA28BE3-1E0E-4E84-8FAF-2F060DF31722}
175	6	53	10506	6053010506	105.06	Census Tract 105.06	G5020	S	877485	0	36.7243373	-121.6543476	{E54C5536-297C-4694-9800-C85BCF4A4491}
176	6	53	10608	6053010608	106.08	Census Tract 106.08	G5020	S	2170633	47120	36.6951795	-121.6223478	{EC258F44-CA27-44D1-8322-5D264E541CEF}
177	6	53	14105	6053014105	141.05	Census Tract 141.05	G5020	S	5069143	0	36.6605317	-121.7650077	{32AFDA3F-FA84-49D5-A494-0248ABA6751A}
178	6	53	14107	6053014107	141.07	Census Tract 141.07	G5020	S	89619502	1199003	36.595286	-121.7884328	{CC5A9FF2-FCD9-4B91-824B-6C04EFF788CD}
179	6	53	10804	6053010804	108.04	Census Tract 108.04	G5020	S	119546669	7445714	36.4990122	-121.4841399	{B892CB83-6208-4030-9035-DE72464B205C}
180	6	53	10306	6053010306	103.06	Census Tract 103.06	G5020	S	60798717	1785209	36.7510823	-121.7175785	{5F0743C0-7BD7-4FEF-8635-DC5A64B234AD}
181	6	53	10702	6053010702	107.02	Census Tract 107.02	G5020	S	142083152	2123147	36.5436798	-121.6316313	{D75CDEAE-90CD-422A-9F45-7ADEA661A3FC}
182	6	53	10606	6053010606	106.06	Census Tract 106.06	G5020	S	286117448	849974	36.6852793	-121.5676557	{ADA35A1E-DEF8-4AF4-9015-35D15139A9C8}
183	6	53	11400	6053011400	114	Census Tract 114	G5020	S	3667172682	49635538	35.9668581	-120.9172021	{36A4E486-761A-4D9A-89EC-29A2D8E8DC06}
184	6	53	10701	6053010701	107.01	Census Tract 107.01	G5020	S	50383679	384071	36.5796828	-121.6553273	{5F0E74B3-56C8-48BD-A0A4-490FBD3055F2}
185	6	53	13900	6053013900	139	Census Tract 139	G5020	S	1033967	0	36.6190324	-121.8296953	{01FA007F-43ED-4C64-8F69-474E3622116C}
186	6	53	13800	6053013800	138	Census Tract 138	G5020	S	1224922	0	36.6129213	-121.8296281	{ECF51E02-0699-4F0A-A52E-9AF37C83083C}
187	6	53	13700	6053013700	137	Census Tract 137	G5020	S	711788	0	36.6107804	-121.8411902	{D1F15231-862C-42BA-9F05-EE20946D24FD}
188	6	53	13600	6053013600	136	Census Tract 136	G5020	S	949919	0	36.6015572	-121.8432526	{000CEC0E-3963-4955-B6DB-74ED5A32C692}
189	6	53	13500	6053013500	135	Census Tract 135	G5020	S	1373409	0	36.6034308	-121.8319794	{145E80B7-5B77-4DCF-B663-EB40D91EFD33}
190	6	53	12402	6053012402	124.02	Census Tract 124.02	G5020	S	2824338	945428	36.627781	-121.9316658	{90F3154A-4546-4FA7-8A50-D67E881F59C3}
191	6	53	12200	6053012200	122	Census Tract 122	G5020	S	863621	0	36.6173223	-121.9208115	{EA0ACCB4-0E6F-4E6A-914D-161188C0F2A0}
192	6	53	12100	6053012100	121	Census Tract 121	G5020	S	1145632	11596	36.6129762	-121.9252483	{873FEC44-6C60-4391-8652-75319037A66E}
193	6	53	12000	6053012000	120	Census Tract 120	G5020	S	1076477	1840	36.6028686	-121.926271	{14FC7972-7803-419A-8925-6299BC2B1051}
194	6	53	13100	6053013100	131	Census Tract 131	G5020	S	1243560	0	36.5816889	-121.879603	{BB4A1536-1874-40AE-A66B-C729D8947414}
195	6	53	13000	6053013000	130	Census Tract 130	G5020	S	3185974	410754	36.5939065	-121.884531	{C39B9D02-6EA6-427A-BFAC-2562DB999144}
196	6	53	12302	6053012302	123.02	Census Tract 123.02	G5020	S	567777	0	36.6198749	-121.9173782	{9331860D-ADF9-4459-AC8C-FD5ABB03A75E}
197	6	53	12700	6053012700	127	Census Tract 127	G5020	S	1635696	505675	36.6021019	-121.8947338	{327F7D2F-AC25-4323-B808-2C22E6FB6135}
198	6	53	12401	6053012401	124.01	Census Tract 124.01	G5020	S	803020	669440	36.6221465	-121.9104587	{87D0B429-0534-4556-924D-C6F4DE71CA66}
199	6	53	13400	6053013400	134	Census Tract 134	G5020	S	1245782	5204	36.5825013	-121.8297974	{53F6FF55-D2F0-41BA-A06D-767A9077D07B}
200	6	53	14302	6053014302	143.02	Census Tract 143.02	G5020	S	13936592	415839	36.7093536	-121.771688	{ED106D97-EC16-4253-AAD1-E1B12F37D39B}
201	6	53	14301	6053014301	143.01	Census Tract 143.01	G5020	S	10394487	1645186	36.7252682	-121.7956088	{D2D9B275-DE96-445F-9677-BCD236456197}
202	6	53	14000	6053014000	140	Census Tract 140	G5020	S	2650852	362498	36.6152554	-121.848484	{DC0544EB-7976-4278-879A-51FF9FC2CBB1}
203	6	61	990000	6061990000	9900	Census Tract 9900	G5020	S	0	199202785	39.1401552	-120.0704189	{3AC41053-32F5-4FFB-87FF-68DDCD82D0D2}
204	6	61	23200	6061023200	232	Census Tract 232	G5020	S	12923879	0	38.8545204	-121.3262772	{977161B4-F310-476D-B622-77BDF5FCDD1F}
205	6	61	23700	6061023700	237	Census Tract 237	G5020	S	5013878	0	38.8721495	-121.282875	{FED2924D-46EF-43A7-8869-D583087FF015}
206	6	53	13300	6053013300	133	Census Tract 133	G5020	S	5564696	364920	36.5941325	-121.8548464	{D1932DAF-3044-40E3-9A48-5FC1D6B7A94F}
207	6	53	13200	6053013200	132	Census Tract 132	G5020	S	42570512	34622	36.5623469	-121.8059271	{9CC1C6D6-CA77-4FB3-910A-E41751BDBE74}
208	6	53	12800	6053012800	128	Census Tract 128	G5020	S	4326370	0	36.5895988	-121.9095446	{DEC68C47-2B32-4F1C-A23F-5DB0C748E527}
209	6	53	12600	6053012600	126	Census Tract 126	G5020	S	1623726	102018	36.6045157	-121.911505	{DD6C05E8-54A6-45C3-A395-1C5C53F34FCA}
210	6	53	11900	6053011900	119	Census Tract 119	G5020	S	20851825	3083824	36.5852187	-121.9452821	{A961FA9D-51E5-4D71-B9E8-1B0B445F7A12}
211	6	53	102	6053000102	1.02	Census Tract 1.02	G5020	S	2073856	0	36.7107945	-121.6348578	{6309C1BC-16EB-4950-A28B-0722A2D1F56C}
212	6	53	1700	6053001700	17	Census Tract 17	G5020	S	849058	0	36.6783432	-121.6686664	{463DC62E-EACE-4949-8CE9-6CAA3E24CCA8}
213	6	53	1400	6053001400	14	Census Tract 14	G5020	S	1239641	0	36.6706218	-121.6639509	{F8387157-E84E-4D5D-8700-06D8647F0F0F}
214	6	53	1300	6053001300	13	Census Tract 13	G5020	S	927146	0	36.6748937	-121.6550382	{820EC169-41AB-4112-8CC8-7C563ECB8F36}
215	6	53	1200	6053001200	12	Census Tract 12	G5020	S	1231339	0	36.6646451	-121.6493229	{5C3C816E-F4FA-4C6C-AA5B-1ADE7D15243B}
216	6	61	23900	6061023900	239	Census Tract 239	G5020	S	4164417	0	38.8889816	-121.3278582	{EC5C70E3-CDF0-4C37-9957-3A655D87FFCA}
217	6	61	23300	6061023300	233	Census Tract 233	G5020	S	5336857	0	38.8758804	-121.3178888	{C29EBC6C-3753-463B-9280-D0BB23554E85}
218	6	61	23400	6061023400	234	Census Tract 234	G5020	S	17052557	62258	38.910134	-121.3490202	{1121203C-B60B-465A-A53C-DC39C1EE5CE2}
219	6	61	23600	6061023600	236	Census Tract 236	G5020	S	4485107	0	38.856861	-121.2638454	{3F22AF30-E6A3-4C90-A8F3-108346AAA376}
220	6	61	22900	6061022900	229	Census Tract 229	G5020	S	1763502	0	38.8000444	-121.2774336	{8AFEC01A-604F-4AAE-BD60-C8438CEEFC71}
221	6	53	800	6053000800	8	Census Tract 8	G5020	S	1024459	0	36.6748899	-121.6146898	{629E2193-4261-4C12-A831-42C13A49F2ED}
222	6	53	600	6053000600	6	Census Tract 6	G5020	S	1078843	0	36.6799302	-121.6171939	{229389D5-9662-46A3-BDC2-F0DF9AB5E819}
223	6	53	400	6053000400	4	Census Tract 4	G5020	S	2523220	0	36.6928867	-121.6498809	{2B53371A-39A3-4B92-A4E9-7DF7E51340A2}
224	6	53	300	6053000300	3	Census Tract 3	G5020	S	1227249	0	36.7030908	-121.6595817	{01752211-0230-478D-9CAB-6C7EF96402D4}
225	6	53	200	6053000200	2	Census Tract 2	G5020	S	1642473	0	36.7023913	-121.6435841	{54F495FA-4E1D-4CB4-A212-9C3F8F5EAD22}
226	6	53	10504	6053010504	105.04	Census Tract 105.04	G5020	S	29998967	510794	36.7324097	-121.6959506	{F1374C00-600F-4B33-A8C4-07FF67F21095}
227	6	53	10605	6053010605	106.05	Census Tract 106.05	G5020	S	1082888	0	36.6886905	-121.5991739	{233F698A-F0BA-4F81-A15B-F1F397C01B4E}
228	6	53	10501	6053010501	105.01	Census Tract 105.01	G5020	S	67125437	175756	36.7877533	-121.6196088	{A4B53943-BC53-4180-88FF-33675186866E}
229	6	53	1600	6053001600	16	Census Tract 16	G5020	S	864841	0	36.6701186	-121.6776094	{FAC979A7-8CD5-4F11-BF2E-6EA30E78406A}
230	6	53	1500	6053001500	15	Census Tract 15	G5020	S	4682409	0	36.6584132	-121.6725273	{9C2ED070-34EE-4388-8E5D-65E217B8D83F}
231	6	53	900	6053000900	9	Census Tract 9	G5020	S	1651927	0	36.6690787	-121.6261158	{13950A30-8A3D-488D-A48D-4244F2BE18F0}
232	6	61	23100	6061023100	231	Census Tract 231	G5020	S	4310210	0	38.8007142	-121.331297	{2ED119F6-1267-4DEC-B774-382166BDB918}
233	6	61	23000	6061023000	230	Census Tract 230	G5020	S	4829138	0	38.8062227	-121.2959935	{75B4CBB7-36AA-4210-A687-FFDA22D4BA03}
234	6	61	22600	6061022600	226	Census Tract 226	G5020	S	3056783	0	38.7796506	-121.2862871	{36A5D4AC-0C61-4C44-9098-D90F9B427CAA}
235	6	61	22500	6061022500	225	Census Tract 225	G5020	S	13523098	0	38.7391442	-121.3640005	{64A7A806-A478-42B5-A8E3-1D00074ABD9E}
236	6	61	22800	6061022800	228	Census Tract 228	G5020	S	3006176	0	38.789047	-121.2771141	{577637C6-6858-45E8-BFEA-68F48119AB2C}
237	6	53	101	6053000101	1.01	Census Tract 1.01	G5020	S	10399767	22318	36.7396574	-121.6220696	{12AFF686-9E7F-4033-B8AF-3F947368496D}
238	6	53	103	6053000103	1.03	Census Tract 1.03	G5020	S	1025692	0	36.7132772	-121.6495279	{6DE6E51D-4290-4A84-B02C-BAB4AF8DB638}
239	6	53	10101	6053010101	101.01	Census Tract 101.01	G5020	S	26115909	1307187	36.8633033	-121.7816321	{9FE3F267-07DA-410B-A134-4D9FDEFCB8A7}
240	6	53	10604	6053010604	106.04	Census Tract 106.04	G5020	S	1200118	0	36.6969398	-121.604063	{029ABBFD-24CF-4470-80B4-2224C53AC123}
241	6	53	10603	6053010603	106.03	Census Tract 106.03	G5020	S	1988794	0	36.706281	-121.6133637	{E833D6C7-7FE7-4D78-9FA8-3D69855C2856}
242	6	53	10202	6053010202	102.02	Census Tract 102.02	G5020	S	40331707	280377	36.8477738	-121.6841172	{46BABF03-416C-4872-9468-CE5510873479}
243	6	53	10102	6053010102	101.02	Census Tract 101.02	G5020	S	31002472	66097	36.8844138	-121.6811023	{1F4EF9AF-C461-4FA2-B9A0-28CB64D1BD9C}
244	6	53	10305	6053010305	103.05	Census Tract 103.05	G5020	S	15692676	25328	36.8176147	-121.6749633	{D0BB0B57-1C8D-479A-868C-04049F025D99}
245	6	53	11302	6053011302	113.02	Census Tract 113.02	G5020	S	1896339	0	36.2128109	-121.1254387	{E7EEF24B-5700-4520-B953-1185E2997AE1}
246	6	53	11202	6053011202	112.02	Census Tract 112.02	G5020	S	3795533	202	36.3298137	-121.2387759	{1394BE73-C706-469A-BCC6-81EC95AB5436}
247	6	53	10900	6053010900	109	Census Tract 109	G5020	S	3645605	15260	36.4717572	-121.374591	{BB4F93D5-076D-448D-9B7E-3BD47B436468}
248	6	61	22400	6061022400	224	Census Tract 224	G5020	S	3203324	3366	38.7658974	-121.2390477	{6B4A50B4-98AC-4478-AAE6-A8631A577E28}
249	6	61	23800	6061023800	238	Census Tract 238	G5020	S	7657124	0	38.876759	-121.2561132	{D364F25F-9D8B-401B-AA51-4DE5AA8132C9}
250	6	61	23500	6061023500	235	Census Tract 235	G5020	S	13166605	0	38.8474985	-121.2864775	{4641005B-7FF3-46F8-BCD9-D28FD756825E}
251	6	61	22200	6061022200	222	Census Tract 222	G5020	S	23421013	658862	39.1853773	-120.1832593	{A1E5FBDA-CF06-46F7-A69B-7D8B4388872F}
252	6	61	22100	6061022100	221	Census Tract 221	G5020	S	59523115	610172	39.1164345	-120.2181031	{8B26B0B4-0D69-4336-8CCD-78247E9FE888}
253	6	61	22300	6061022300	223	Census Tract 223	G5020	S	26970782	1445829	39.0701937	-120.1683531	{96549C80-E144-4CD4-9480-45F8C0A8FA8D}
254	6	61	21203	6061021203	212.03	Census Tract 212.03	G5020	S	14905551	18040	38.8271204	-121.1999804	{8E784778-104D-430A-9AE8-15D6AC294EBD}
255	6	61	21045	6061021045	210.45	Census Tract 210.45	G5020	S	1540625	0	38.7556033	-121.298816	{A5C8C15C-970B-458D-94D0-6FD045D3DD1C}
256	6	61	21043	6061021043	210.43	Census Tract 210.43	G5020	S	5832466	0	38.7822691	-121.3194929	{213A2BCF-C228-4CF7-A530-4AC689186578}
257	6	61	20401	6061020401	204.01	Census Tract 204.01	G5020	S	2630738	0	38.8923191	-121.0770752	{01CB837A-267C-4007-921B-C8D3DCE9B4F6}
258	6	61	20710	6061020710	207.1	Census Tract 207.10	G5020	S	3694140	0	38.7266398	-121.2378798	{889031A9-D951-4A26-B84B-D09D8C578181}
259	6	53	14102	6053014102	141.02	Census Tract 141.02	G5020	S	11791940	79367	36.6645043	-121.8005663	{A3A33084-E238-4F2F-A74B-5B782CCF29B2}
260	6	53	10400	6053010400	104	Census Tract 104	G5020	S	2646283	0	36.764838	-121.7533738	{547A10D8-6993-4F34-9888-A33B22F1F61B}
261	6	53	104	6053000104	1.04	Census Tract 1.04	G5020	S	2044773	4276	36.7123618	-121.6212411	{9A490C84-1E51-4A7C-8AEB-449AB2B27F6B}
262	6	53	11000	6053011000	110	Census Tract 110	G5020	S	489637049	1555086	36.3913637	-121.6806215	{B421121D-6BAF-4690-B908-7E36DC126C3A}
263	6	53	11102	6053011102	111.02	Census Tract 111.02	G5020	S	118839831	102576	36.4618772	-121.2981067	{3C56F9D0-7FD0-4458-B731-F24E177DDDEE}
264	6	53	11700	6053011700	117	Census Tract 117	G5020	S	5252035	652808	36.5294601	-121.9250324	{3ADA9128-0B7B-478E-A979-AD7267BFB900}
265	6	61	21037	6061021037	210.37	Census Tract 210.37	G5020	S	1016928	0	38.7668105	-121.3197295	{98A1F6C9-545A-4F15-BCC7-D670EC36BF30}
266	6	61	21128	6061021128	211.28	Census Tract 211.28	G5020	S	1159472	0	38.7870482	-121.2609977	{75B6EE3D-E555-47E0-B256-0CB3E4100E88}
267	6	61	21122	6061021122	211.22	Census Tract 211.22	G5020	S	3119507	0	38.8290525	-121.2420642	{36C056A1-3287-4DC9-9024-B593FB89E916}
268	6	61	21403	6061021403	214.03	Census Tract 214.03	G5020	S	2654832	0	38.8903019	-121.303039	{A14594DF-9CCA-4685-8A31-59DB29F25CA0}
269	6	61	21603	6061021603	216.03	Census Tract 216.03	G5020	S	4276555	0	38.9522451	-121.1106507	{F1CE64F3-0CC2-4DB0-B365-44BDC78C0F95}
270	6	61	21130	6061021130	211.3	Census Tract 211.30	G5020	S	951457	0	38.8098522	-121.2687886	{6590327A-2905-4A7B-969A-D6E40CF3283C}
271	6	61	21309	6061021309	213.09	Census Tract 213.09	G5020	S	12933832	109800	38.8268169	-121.2796761	{02D39352-34F4-41F3-B9E5-0F27BD3AC3CB}
272	6	61	21131	6061021131	211.31	Census Tract 211.31	G5020	S	1791429	0	38.803745	-121.2618313	{D3854ABC-E66D-4B68-89A4-A8897A9B9B21}
273	6	61	21039	6061021039	210.39	Census Tract 210.39	G5020	S	1857935	0	38.7846135	-121.3520569	{EA8574DD-DA77-4065-B7BE-6F1A82A57745}
274	6	61	21044	6061021044	210.44	Census Tract 210.44	G5020	S	2289530	0	38.7832996	-121.3353191	{BD0507CD-B995-4407-B652-8EA7780AF3A0}
275	6	61	21035	6061021035	210.35	Census Tract 210.35	G5020	S	3575824	0	38.7598403	-121.3450222	{58DF1F41-E5DC-4943-8CD2-995CB12C1450}
276	6	61	21034	6061021034	210.34	Census Tract 210.34	G5020	S	2788518	0	38.783729	-121.2990485	{52534F63-3EC0-4514-A32D-2688F9D431CE}
277	6	61	21046	6061021046	210.46	Census Tract 210.46	G5020	S	1697964	0	38.7653645	-121.305388	{17516ED0-4D5F-45F3-8C09-BC780B7F116A}
278	6	61	20908	6061020908	209.08	Census Tract 209.08	G5020	S	10645951	0	38.7393452	-121.3164942	{15CE03DE-7983-4878-9E73-3B2369257ABD}
279	6	61	21038	6061021038	210.38	Census Tract 210.38	G5020	S	2781010	0	38.7573511	-121.3225905	{9284862C-7F52-4A8F-8F5E-7CE3F9346700}
280	6	61	21040	6061021040	210.4	Census Tract 210.40	G5020	S	3047739	0	38.7756083	-121.3472556	{12980A3A-BA18-42FF-8C2C-2A16C5E62387}
281	6	61	21322	6061021322	213.22	Census Tract 213.22	G5020	S	258971734	75661	38.8437805	-121.3951833	{5E50FD20-91AC-4E8B-B62F-1F011167BBC3}
282	6	61	21129	6061021129	211.29	Census Tract 211.29	G5020	S	1856818	0	38.7786032	-121.2537196	{3EF87D4F-B7C3-43FC-BFD9-68623935764B}
283	6	61	20714	6061020714	207.14	Census Tract 207.14	G5020	S	2344765	0	38.7246552	-121.2750016	{1667B0AD-12CF-42B8-B4E5-CDC7ECB3A2C6}
284	6	9	503	6009000503	5.03	Census Tract 5.03	G5020	S	46673176	128793	38.2341994	-120.3311458	{46DE23E7-E42B-4810-901F-9A47E8F4E29F}
285	6	9	501	6009000501	5.01	Census Tract 5.01	G5020	S	63833014	61625	38.1924839	-120.3934638	{72F1D3EB-92EC-490D-888A-99C58B696737}
286	6	9	121	6009000121	1.21	Census Tract 1.21	G5020	S	154689174	1833209	38.0706597	-120.5609618	{E637B4B9-16DE-43D1-99FC-442431DB9741}
287	6	9	504	6009000504	5.04	Census Tract 5.04	G5020	S	360658252	1950397	38.4051305	-120.2111512	{83318284-B4AD-4F0F-9A97-7D5F76C28007}
288	6	9	122	6009000122	1.22	Census Tract 1.22	G5020	S	162333100	129381	38.1257461	-120.4761869	{45698AE2-9F24-4B7D-A78A-011B07560656}
289	6	9	400	6009000400	4	Census Tract 4	G5020	S	463876767	840311	38.3647246	-120.449	{F5C65AEB-FA2C-4984-9CA5-E5DB6A0E1296}
290	6	9	300	6009000300	3	Census Tract 3	G5020	S	457026890	394122	38.2401676	-120.5813938	{CE09569D-7581-47DE-9280-697BFBC4E934}
291	6	9	220	6009000220	2.2	Census Tract 2.20	G5020	S	256933542	8532790	38.1081725	-120.773333	{EC71BA8A-CEC7-44D1-8725-104737E47FB4}
292	6	9	120	6009000120	1.2	Census Tract 1.20	G5020	S	430654408	9404098	37.9756396	-120.6736779	{8627E2BC-788C-4CBB-A519-B6690F6302DE}
293	6	9	210	6009000210	2.1	Census Tract 2.10	G5020	S	245141402	20535694	38.1930259	-120.8741765	{31306C4A-D953-4CFD-90FB-6FFFA04C9679}
294	6	61	20715	6061020715	207.15	Census Tract 207.15	G5020	S	1462406	0	38.7237694	-121.2543801	{9A9B3986-748F-4CF3-95B2-9BEAF06D6DB7}
295	6	61	20713	6061020713	207.13	Census Tract 207.13	G5020	S	1541676	0	38.7331219	-121.2704703	{12F9CC1C-22AA-4502-8A80-71F3CF635A83}
296	6	61	20805	6061020805	208.05	Census Tract 208.05	G5020	S	2095134	0	38.728908	-121.2933222	{3E4384D6-E67F-4AF2-9B0C-CDF41087D8AE}
297	6	61	20712	6061020712	207.12	Census Tract 207.12	G5020	S	1755783	0	38.7386514	-121.2625533	{9550DC0C-C905-436B-92BD-4ABD312E0F25}
298	6	61	20711	6061020711	207.11	Census Tract 207.11	G5020	S	2774347	0	38.738963	-121.2401149	{4E7A8C0F-DDC5-4C06-9519-108D024A0684}
299	6	61	20806	6061020806	208.06	Census Tract 208.06	G5020	S	2094127	0	38.7453902	-121.2762266	{A9BBBE86-8162-4943-A5C9-3FE631597058}
300	6	61	20717	6061020717	207.17	Census Tract 207.17	G5020	S	6328863	0	38.7523499	-121.2454961	{D808F820-0B2B-48C3-BCBA-1D108AA27FFE}
301	6	61	21604	6061021604	216.04	Census Tract 216.04	G5020	S	94229778	34988	38.983718	-121.1657403	{C5FA036A-B7AB-4BC1-BE3F-15425203B325}
302	6	61	21123	6061021123	211.23	Census Tract 211.23	G5020	S	11842572	0	38.8481243	-121.2249758	{818A088B-BD53-4A00-A03A-5EA01762D41C}
303	6	61	21204	6061021204	212.04	Census Tract 212.04	G5020	S	31383063	0	38.8663777	-121.1915419	{9E3938D2-485C-4892-B2DC-E2268D9FB536}
304	6	61	20501	6061020501	205.01	Census Tract 205.01	G5020	S	26804201	96019	38.8878788	-121.1494119	{40AA5C16-2FAE-462B-A16A-A606C0DCCCEE}
305	6	61	20502	6061020502	205.02	Census Tract 205.02	G5020	S	26600731	786275	38.8567146	-121.0997167	{1F382CEB-0C51-49FE-B566-682A89770331}
306	6	61	20402	6061020402	204.02	Census Tract 204.02	G5020	S	8130041	250161	38.883438	-121.0643371	{A01DE9C0-1AD1-4723-95E5-9851086994FE}
307	6	61	22013	6061022013	220.13	Census Tract 220.13	G5020	S	324591100	2841360	39.2241768	-120.7181379	{9362A334-46DD-48AF-9714-E24EDE62D55A}
308	6	61	22011	6061022011	220.11	Census Tract 220.11	G5020	S	130550779	42148	39.2756925	-120.130439	{DFFC5415-66EE-4BAF-AAD8-FADFD768C122}
309	6	61	22014	6061022014	220.14	Census Tract 220.14	G5020	S	318159383	1615515	39.2581988	-120.3619496	{F3D20B20-6CE4-4C2A-BF8E-617E97F5F92D}
310	6	61	21106	6061021106	211.06	Census Tract 211.06	G5020	S	2149809	0	38.7965217	-121.250877	{CE14D290-E5C6-445A-AB78-2D032C7F16EA}
311	6	61	21103	6061021103	211.03	Census Tract 211.03	G5020	S	4802569	0	38.7956489	-121.2279836	{B44B33F4-E021-451C-945A-3224A389CDFD}
312	6	61	20104	6061020104	201.04	Census Tract 201.04	G5020	S	22784546	718832	39.2047708	-120.1453411	{C4195781-C6C4-4257-BCA4-7FCB624D0F3A}
313	6	61	20604	6061020604	206.04	Census Tract 206.04	G5020	S	11506385	22118	38.7553138	-121.2003901	{9900046B-D049-4DA9-9247-524C494F716E}
314	6	61	21501	6061021501	215.01	Census Tract 215.01	G5020	S	27730220	20109	38.9192661	-121.1180058	{F8213431-A292-46C4-869D-48AB07F3B17A}
315	6	51	101	6051000101	1.01	Census Tract 1.01	G5020	S	4143664617	34523409	37.6888353	-118.5813604	{0204DE51-CA14-4711-98DA-0A8F2862A748}
316	6	51	102	6051000102	1.02	Census Tract 1.02	G5020	S	3582888109	178514419	38.2185656	-119.1246145	{3107EF40-93CA-48EF-BD7B-39D8E1F09779}
317	6	51	200	6051000200	2	Census Tract 2	G5020	S	170274665	1657659	37.6379125	-118.9835861	{BB483BB8-84C8-49DF-B82B-1955F4DBE319}
318	6	61	21901	6061021901	219.01	Census Tract 219.01	G5020	S	42373295	621081	38.993655	-120.9841213	{6425C46B-E987-4C4B-9824-CFC196AEF480}
319	6	61	20606	6061020606	206.06	Census Tract 206.06	G5020	S	4124487	20994	38.7166599	-121.2083211	{BA28C0AB-B445-4DB2-9149-6336209773D1}
320	6	61	21304	6061021304	213.04	Census Tract 213.04	G5020	S	201217135	2953961	38.9695759	-121.283873	{2D4DF100-AFCE-4F74-9C35-314781BC6A51}
321	6	61	20901	6061020901	209.01	Census Tract 209.01	G5020	S	1792682	0	38.7382	-121.293307	{88D2B093-8397-424B-9AA9-4AA87A28B8EA}
322	6	61	21108	6061021108	211.08	Census Tract 211.08	G5020	S	1778572	0	38.7818607	-121.237039	{3B996930-0449-49B1-B55C-1C63417C4F2F}
323	6	61	21109	6061021109	211.09	Census Tract 211.09	G5020	S	5949231	0	38.78155	-121.2189633	{8AAB54DC-FCF2-492D-933B-C42564280581}
324	6	61	20105	6061020105	201.05	Census Tract 201.05	G5020	S	27539389	917608	39.2320269	-120.0964128	{464BE109-B7C6-4173-83F4-874B5D56D963}
325	6	61	20107	6061020107	201.07	Census Tract 201.07	G5020	S	7179609	301152	39.2468106	-120.0195644	{2750DA8C-37A1-4C0A-8216-67ADB7FA39AD}
326	6	61	21401	6061021401	214.01	Census Tract 214.01	G5020	S	2917793	0	38.8964967	-121.2859939	{F34D9D71-2011-4748-B92E-409D44896852}
327	6	61	20601	6061020601	206.01	Census Tract 206.01	G5020	S	24930045	21171909	38.7669083	-121.135857	{282AD994-4510-4CF8-8698-47BE3113AA94}
328	6	61	21003	6061021003	210.03	Census Tract 210.03	G5020	S	7620334	0	38.7645742	-121.275694	{81219E17-B18E-4EE2-93D4-9D13739E2C40}
329	6	61	20602	6061020602	206.02	Census Tract 206.02	G5020	S	48968291	64446	38.805202	-121.164918	{195C3D62-A9D7-4535-BB31-01785AE21FE9}
330	6	61	21802	6061021802	218.02	Census Tract 218.02	G5020	S	21231258	241019	38.9479978	-121.0601198	{03C723C5-2456-4CEC-BB18-EEB71A741254}
331	6	61	21902	6061021902	219.02	Census Tract 219.02	G5020	S	24491092	634869	39.0089065	-121.0246048	{D2E14621-BD90-42E0-B488-99ADC735FDD0}
332	6	61	22002	6061022002	220.02	Census Tract 220.02	G5020	S	65357295	5921	39.0578866	-120.952832	{5570FB57-0EE6-4C67-82F9-2FE1A6B10660}
333	6	61	21801	6061021801	218.01	Census Tract 218.01	G5020	S	33808110	0	38.9814721	-121.0699172	{EC04EEB5-2F36-4B39-AB7A-2720ABF6794E}
334	6	61	20200	6061020200	202	Census Tract 202	G5020	S	1456310469	11272461	39.0828051	-120.5640417	{FD879E59-8208-4094-B7A4-AA4C6F9AB4DF}
335	6	61	21502	6061021502	215.02	Census Tract 215.02	G5020	S	7375980	0	38.922298	-121.0567377	{21C23635-BCBF-41F1-845E-FFA9D482CE29}
336	6	61	20605	6061020605	206.05	Census Tract 206.05	G5020	S	10474394	25808	38.73169	-121.1936951	{B8119748-96B4-4451-817C-F9C83498AA43}
